userId,age,gender,scentLover,ecoInterest,MrPropre,Antikal,Ariel,Dash,pods,powder,liquid,electricToothbrush,likesPets,hasPet,daysSinceActivity,nbChildren,magasin,moyenneSurface,superMarket,hyperMarket,drive,hardDiscount,labels
use_Yk7gLgH8dI4UEKkJ9Zm1TzdnyAD,0.45454545454545453,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.20722135007849293,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_NytGxLuvZXMiPxbZvyu1TzdpxIN,0.24675324675324675,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.00706436420722135,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_V3CqkAEcgLEDme2gc2Y1TzdjwqC,0.5324675324675324,0.0,0.0,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.014913657770800628,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_V5koMZDY6d8P0Xb1Xio1TzdfXuz,0.2857142857142857,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9,1.0,0.003924646781789639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_R4DOOPJ27MTVhCmQfz51TzfzgwO,0.2857142857142857,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.15384615384615385,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0
use_FphXe58EwzLiJ362lnH1TzdcE1p,0.2597402597402597,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.11930926216640503,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1
use_lY9rKBHlXUKoS5HPePa1TzdVvF8,0.24675324675324675,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.006279434850863423,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ezsiprgPl64tkHQqxQ81TzeYxJq,0.23376623376623376,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.002354788069073783,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_rtLumvA78GG4UlR8umL1TzdpD2j,0.19480519480519481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.06750392464678179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_mXUmYjt9YtoE6a53gRV1TzeezLc,0.1038961038961039,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.24489795918367346,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_VxuF1A6G1cVIfe4xHCg1TZTzATj,0.35064935064935066,1.0,0.3802069143997395,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9,1.0,0.13736263736263737,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1
use_My6bnGQlrf0sQj32AcL1TzduKJI,0.12987012987012986,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.10596546310832025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_7UQy2Ja0jjUmjgGrlA11UEhCOj0,0.06493506493506493,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.2119309262166405,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_7MHkJyUB1ZavlTTgASs1TzdgYxx,0.1038961038961039,1.0,0.3802069143997395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.05259026687598116,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_pVXZjFDOPfK7Pr7imbu1TzeQI4o,0.948051948051948,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.04081632653061224,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_UzXENrklAi7CFYbw9wM1TzeAvyW,0.37662337662337664,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.20408163265306123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
use_W4pLdDxeYOlU6vr553Y1TzdnDQm,0.23376623376623376,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.07849293563579278,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_DySwY6G8WyXOg7TzBRk1TzeAN1X,0.23376623376623376,1.0,0.3802069143997395,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.0141287284144427,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_mYLRJXAj9XgCcGCANvr1Tzdrg4z,0.06493506493506493,0.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.19230769230769232,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
use_iAlvxMmZ4fCyaYVYvQq1Tzew7xU,0.09090909090909091,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.03218210361067504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_eOcSOdVNhZVx1rSTLnJ1TzdW4UJ,0.2077922077922078,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.1946624803767661,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_5BA3jmkaYTYzIvbrWOx1TzehKnd,0.2987012987012987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.041601255886970175,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0
use_OvnQY6y2rWpa0zy6BWc1TzfXZDA,0.15584415584415584,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.2205651491365777,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_fTHTqRU7SltyMuW9wia1Tzdt00m,0.23376623376623376,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.09419152276295134,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_YlmVvpU3qnbd0eD3PYY1TzcNKaT,0.2987012987012987,1.0,0.3802069143997395,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.1781789638932496,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ImDh2XQU3nE7RCWc1pu1TzdxiNU,0.07792207792207792,1.0,0.0,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.06750392464678179,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_vl66ptHQyzef4c2cpzj1Tze1QvA,0.3116883116883117,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0007849293563579278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_w5qKlTJqepip8GbETtS1TzdyDR3,0.18181818181818182,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.18445839874411302,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_94xLoC7qN3Ca51NRNfX1TzdsbHb,0.38961038961038963,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.23312401883830455,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1
use_SdR09eg10lNRC7eZx0l1TzdwWqn,0.1038961038961039,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.06750392464678179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
use_zq4srKhHSOe6WOfTciQ1TzdpaqE,0.44155844155844154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.12009419152276295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
use_uoPINJQAh1cFTlqJihQ1Tze4XbK,0.2727272727272727,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.018838304552590265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_8fuHyR33YziG6iII11S1TzePQND,0.03896103896103896,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.019623233908948195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
use_yZMv3SLyYNKBMRAeJW01TzdJVq8,0.2077922077922078,1.0,0.3333333333333333,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
use_ni6r7UZdWKDEM4CiLog1TzfE8T0,0.5324675324675324,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9,1.0,0.05023547880690738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ITkPl1yBw1B4Sa9uTJn1TzdcXtV,0.24675324675324675,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.12558869701726844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_MUwP7jNl9OGozUZjK101TzdPjVv,0.15584415584415584,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0031397174254317113,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_u1yRSkQ88pDtXbYcbvg1TzdQWxF,0.09090909090909091,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.025902668759811617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_X4qvgqLoWIuazqkfsUS1U9azTXs,0.2987012987012987,1.0,1.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.06985871271585557,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1
use_1weza4YjLKZZYUfzcxJ1TzdYVQj,0.11688311688311688,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.15070643642072212,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0
use_nv0B8sPjOgrn6kSYKv01TzdT0lH,0.3116883116883117,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.033751962323390894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_m0jn0qLXrYoLAlPhhBc1TzdpQRx,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.11381475667189953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_XUwXPSJIBjlYK1WjxgE1TzfLCuT,0.23376623376623376,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.011773940345368918,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_gtKJSuiQik9wQyyGlhJ1TzdO91M,0.37662337662337664,1.0,0.3802069143997395,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.152276295133438,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_nhkJ5ykzh9esqHAakfm1Tze3Y1E,0.5714285714285714,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.011773940345368918,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_KtOshLURO9FRzw34e4N1TzdjWhu,0.45454545454545453,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.005494505494505495,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_KNFd4Ib1teq2qTTFqZ41TzdoN5H,0.38961038961038963,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0031397174254317113,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1
use_UvI3yPgMZDkcUmg5UT31TzeK9qL,0.7792207792207793,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.14599686028257458,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_hxA6wg8dyMF4TASolSL1Tzdqv4s,0.6103896103896104,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_H5Pqy8OVs0NoJiNK1eu1Tzdfnzw,0.5324675324675324,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.036891679748822605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_gEZwMHLSWA2DX8prUU81TzdZdvq,0.5194805194805194,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.25824175824175827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_yHVcpSQvLXSGbeJ5yHC1Tzdr5K0,0.24675324675324675,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.07692307692307693,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_iM1qZt08XkUPMMpGgbt1Tzduk1Z,0.38961038961038963,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.2205651491365777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
use_T07niR3adCYz55T51d11TzdowDd,0.4025974025974026,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.29748822605965464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
use_AWpDCmMki9ue6XViNRx1TzddanB,0.2597402597402597,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.152276295133438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
use_dmGNGTj1eihyGZI1ELY1TzeAr9D,0.35064935064935066,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.02197802197802198,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_iWFDQLA1gUsz7qASyTM1TzfBOBg,0.19480519480519481,1.0,0.3802069143997395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.06985871271585557,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_C9iyZReZCsiDVzq5ypg1TzefX5I,0.1038961038961039,1.0,0.0,0.3876767826848068,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.06985871271585557,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_kHLk4kuSAnyFLN7rE9U1TzdRUeh,0.38961038961038963,1.0,0.3802069143997395,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.29277864992150704,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_AVAk9tEr4BZOdE6TU1X1U9as12E,0.05194805194805195,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.13736263736263737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_3XEnV47WgOybwWQeWa91TzdgDuS,0.19480519480519481,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.3202511773940345,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_JN2HneoOyqoD49YHYaD1TzdpcsQ,0.3246753246753247,1.0,1.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.030612244897959183,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1
use_5XbCGdujjpS5rewnpCt1TzdhiDy,0.2597402597402597,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.009419152276295133,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_zECNyPUYQgQFxkHNZr11Tze0Huj,0.18181818181818182,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.3304552590266876,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_whvrOPlmcrBjF7340Ec1TzeMJPK,0.4155844155844156,1.0,1.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.006279434850863423,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_mArPC41zzYC6pZCkP5b1TzdO8QX,0.4935064935064935,1.0,0.3333333333333333,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.04945054945054945,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_bAgBNA60JCz3Kp7gGa01TzdaEZV,0.37662337662337664,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0015698587127158557,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_1EfWE8TNzCxHeYwaUdv1Tzg9Jlk,0.35064935064935066,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.3108320251177394,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_eHatl3CWjl2gkOAYqq11Tzdooh5,0.6233766233766234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.003924646781789639,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_TMO3tg3UluNK6g3nc4Q1Tzdcgph,0.6363636363636364,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.07535321821036106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_R1cH1I75Ko4WNad5Nlk1TzdO3Go,0.22077922077922077,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.20408163265306123,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_CkCpYNEiagld0cbcv0j1Tze3Ria,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.10596546310832025,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
use_PrcNDjR6wiMwJMg3oob1TzeEsDy,0.2987012987012987,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.15149136577708006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_u0sxPOtKOwWv1BOu6at1Tzde6Gs,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.11930926216640503,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_TlhzmAFpPIOv0pmV87k1TzetC03,0.14285714285714285,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.18602825745682888,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_zcbCvJirqSqiBFOnDTj1TzeNCRE,0.19480519480519481,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.04866562009419152,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1
use_ihhZ2976TdsFbfU5hBG1Tze1kyJ,0.2987012987012987,1.0,0.3333333333333333,0.3876767826848068,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.12009419152276295,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0
use_tCQCgNEBTKEZv94f4kV1TzdfIJl,0.07792207792207792,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.1357927786499215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_kkYDISlDfwdypfMkbzg1TzduY5S,0.6753246753246753,0.0,0.3802069143997395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.023547880690737835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_Vvy53AxsQeNsEhgJp521TzgyjIx,0.2727272727272727,1.0,0.6666666666666666,0.3876767826848068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.01020408163265306,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_16au02UTSNvLXQFijXS1TzeQwZt,0.23376623376623376,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.09026687598116169,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_QpgBLCvlSOSVERXQye51TzdY0na,0.3246753246753247,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.23233908948194662,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_dYawNgICSr4d8U5LOFK1TzeFdR1,0.1038961038961039,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.12009419152276295,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_eRcwrY2iu4vdx2ZzOz91TZPOiqN,0.38961038961038963,0.0,0.3802069143997395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_vPKtQQZCa905GvgtYP01TzdntqN,0.23376623376623376,1.0,0.3802069143997395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3414442700156986,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_j5KUY9kngCffWHxwhfx1TzecJKC,0.22077922077922077,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.16169544740973313,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_SUIQrV2wAemuUHKK8iv1Tzdrk4A,0.35064935064935066,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.040031397174254316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_MlYxgau2toxpUTFT8X71TzcWAsz,0.2077922077922078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.22135007849293564,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_oiR7vIAF3NYFwDHAjTq1Tzdi1QT,0.24675324675324675,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.018838304552590265,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0
use_2I2V5uNyg2duGlprAVu1TzddeO5,0.4155844155844156,0.0,0.3802069143997395,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.20094191522762953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_07ijUWOQjvXNfiFIxTY1TzccDon,0.38961038961038963,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.007849293563579277,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0
use_cHIP5d8uVjcESbjViON1Tzdm9Uv,0.45454545454545453,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_cxzR2Oa7Em3B47gNnPj1TzdtKkN,0.35064935064935066,0.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.24489795918367346,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0
use_IVIjUcW7oUxsTIbsKZb1TzdqEms,0.3246753246753247,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.065149136577708,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_j00KMhqjDmMam6hQX3v1TzeiJDo,0.22077922077922077,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.18053375196232338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ZN4GdWTOuY8ZMbLcGFi1TzeXzdl,0.11688311688311688,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.13814756671899528,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_EKLByvSlUiMqC31V4pL1Tzdntmb,0.42857142857142855,0.0,0.3802069143997395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.008634222919937205,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_1RlrJIyiYZw00ZDwr6A1TzdccYx,0.2857142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.09262166405023547,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_MIWgaINJuG6jcs1yYHl1TzfAw2Q,0.2077922077922078,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9,1.0,0.06436420722135008,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_xCupHOcj49Kv3ZmGnLV1TzdkAD3,0.33766233766233766,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.2001569858712716,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0
use_g6kSpYhYOYHwBR5qOvl1TzeFg7y,0.22077922077922077,1.0,0.3333333333333333,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.15306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_cNgagEVq8zhegniH7661TzdnuBq,0.3246753246753247,1.0,0.3802069143997395,0.3876767826848068,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.1043956043956044,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
